Year,Route,GRASS_3km,GRASS_5km,GRASS_10km,ED_3km,ED_5km,ED_10km,PDSI2,TMAX2,PCP,TMIN
2000,18,43.1178,40.9488,41.4595,48.165,47.6319,47.8725,3.243333333,98.9,1.55,22.5
2000,19,40.1714,43.7266,49.1022,47.9324,47.5423,47.9977,0.996666667,98.1,1.15,20.9
2000,20,26.0788,25.8779,30.9637,64.2642,64.8816,66.1865,-2.943333333,94.5,1.116666667,20.2
2000,21,30.1147,33.1211,36.5392,60.0556,59.6859,57.1975,0.996666667,98.1,1.15,20.9
2000,22,26.2395,32.0942,36.165,40.0258,42.7475,43.0598,-2.4,98,0.823333333,19.3
2000,23,64.9754,65.507,68.2738,68.7091,68.7362,62.0181,-1.746666667,97.6,1.566666667,22.5
2000,24,35.4074,36.4019,37.4868,36.9386,36.0174,35.2789,-0.613333333,96.9,0.283333333,20
2000,25,45.8695,46.1552,47.2029,41.2436,41.7352,38.4682,-1.353333333,95.9,0.353333333,19.3
2000,26,50.8311,48.9116,53.0577,51.55,50.3067,46.8922,-2.436666667,95.6,0.47,19.2
2000,27,63.2533,61.0891,63.3238,75.2915,75.3903,71.5569,-1.746666667,97.6,1.566666667,22.5
2000,28,58.2231,59.2195,60.0904,55.1411,53.3707,51.7234,-2.4,98,0.823333333,19.3
2000,29,55.5801,49.7011,45.8853,53.7599,52.9889,47.7281,-2.4,98,0.823333333,19.3
2000,30,35.4917,31.4259,27.1829,45.098,43.2335,43.0255,3.243333333,98.9,1.55,22.5
2000,31,67.0179,62.8377,57.4151,55.6344,60.9482,58.279,-2.4,98,0.823333333,19.3
2000,32,14.1504,19.4118,30.0524,28.2285,28.4671,32.7871,3.243333333,98.9,1.55,22.5
2000,33,26.5125,27.4601,24.8998,48.6011,49.7085,48.3723,-2.4,98,0.823333333,19.3
2000,34,13.8338,19.3066,24.6054,35.7301,41.5276,45.9872,0.996666667,98.1,1.15,20.9
2000,35,60.5587,57.8985,54.6149,74.532,74.3872,73.0421,-2.943333333,94.5,1.116666667,20.2
2000,36,46.6231,43.9304,46.0934,58.3678,59.5409,55.7444,-2.4,98,0.823333333,19.3
2000,37,24.2816,22.7356,25.5274,44.1237,42.8793,44.4155,0.996666667,98.1,1.15,20.9
2000,38,18.6389,17.7206,20.7431,19.2249,18.7394,19.3306,-1.353333333,95.9,0.353333333,19.3
2000,39,14.8026,16.5221,17.4518,42.9769,46.6129,50.4724,3.243333333,98.9,1.55,22.5
2000,40,20.5895,19.7612,22.2425,19.0271,18.1302,19.9122,-0.613333333,96.9,0.283333333,20
2000,41,21.8727,25.6627,24.4695,26.8252,30.3079,31.6685,-2.436666667,95.6,0.47,19.2
2000,42,36.0992,36.7148,34.9351,54.3054,54.966,54.8688,-2.4,98,0.823333333,19.3
2000,43,18.4352,24.9364,27.8292,38.7814,40.4964,44.5537,0.996666667,98.1,1.15,20.9
2000,44,22.6327,23.7671,27.8837,26.2532,29.0426,29.3652,-0.613333333,96.9,0.283333333,20
2000,45,41.7634,40.7927,43.7692,47.2446,46.5443,45.6137,-1.353333333,95.9,0.353333333,19.3
2000,46,49.2766,48.0216,43.4275,65.2465,64.6805,68.2218,-2.4,98,0.823333333,19.3
2000,47,12.669,13.3384,20.0483,18.6764,17.6076,19.4879,-1.353333333,95.9,0.353333333,19.3
2000,48,43.1324,44.3823,49.9371,63.6819,63.8839,62.4113,-2.4,98,0.823333333,19.3
2000,49,40.9304,44.2306,46.573,46.5737,48.1782,46.8952,3.243333333,98.9,1.55,22.5
2000,50,21.0409,22.4001,22.7553,26.9259,26.6658,26.4446,-1.353333333,95.9,0.353333333,19.3
2000,51,23.1742,21.0126,27.2024,42.6931,40.341,46.2714,3.243333333,98.9,1.55,22.5
2000,52,59.9478,60.3341,53.4754,61.3437,62.0905,58.0514,-1.746666667,97.6,1.566666667,22.5
2000,53,29.8342,32.5408,31.0472,34.6701,35.5426,34.6706,-2.436666667,95.6,0.47,19.2
2000,54,11.9309,12.5361,15.233,20.1106,20.739,23.3231,-2.436666667,95.6,0.47,19.2
2000,55,84.2971,83.9321,82.6417,47.8174,48.7083,45.9061,-1.746666667,97.6,1.566666667,22.5
2000,56,45.1452,53.778,65.2305,28.9247,31.0681,30.4524,3.243333333,98.9,1.55,22.5
2000,57,49.5742,44.7368,43.4023,60.7952,59.999,61.0982,0.996666667,98.1,1.15,20.9
2000,58,43.0017,41.3974,42.1297,39.2034,39.6538,36.9862,-2.436666667,95.6,0.47,19.2
2000,59,58.0764,54.7821,48.0123,51.5945,51.5703,50.6643,0.996666667,98.1,1.15,20.9
2000,60,43.0984,40.6518,35.5795,48.5138,45.873,41.9878,-1.353333333,95.9,0.353333333,19.3
2000,61,62.9725,62.3823,61.2461,34.9988,32.0876,31.2765,-1.353333333,95.9,0.353333333,19.3
2000,62,65.4001,64.9618,57.4442,32.8066,31.8296,31.5916,-1.353333333,95.9,0.353333333,19.3
2000,63,76.1345,73.0003,66.84,42.9967,43.6159,44.9513,0.996666667,98.1,1.15,20.9
2000,64,41.86,48.6555,51.1202,74.2341,74.0399,75.2112,-2.943333333,94.5,1.116666667,20.2
2000,65,15.019,20.5455,19.8381,28.091,29.3754,32.1731,3.243333333,98.9,1.55,22.5
2000,66,56.6325,61.1685,61.1463,70.7181,70.7805,70.2933,-2.943333333,94.5,1.116666667,20.2
2001,1,34.3929,34.5479,39.272,50.19,50.5629,52.9939,1.686666667,97.2,1.543333333,12.9
2001,2,53.5844,52.0029,48.5447,79.5229,80.5215,76.2418,2.283333333,90.9,1.906666667,9.1
2001,3,58.8371,61.4751,60.7858,71.4239,64.7189,59.9568,-0.496666667,94.5,2.376666667,14.7
2001,4,45.8332,56.3525,62.9984,37.4812,36.5667,32.0646,-0.04,98.8,0.74,16.1
2001,5,58.6173,58.1799,52.7773,60.1772,59.5825,56.9795,1.62,95.3,1.37,11.4
2001,6,65.7993,67.5382,68.8299,65.2422,65.2778,62.009,1.083333333,92.6,1.983333333,11.9
2001,7,25.8306,27.2593,28.1301,53.0869,55.2184,56.9401,-0.32,99,1.553333333,15.7
2001,8,29.0994,30.603,35.0166,48.6047,48.605,44.8743,-0.32,99,1.553333333,15.7
2001,9,40.4905,44.3197,43.1877,52.145,52.1823,52.0433,1.686666667,97.2,1.543333333,12.9
2001,10,15.4996,18.2848,22.2655,20.8678,20.443,21.1882,-0.04,98.8,0.74,16.1
2001,11,22.0165,21.7179,24.7189,29.3867,30.5095,34.4732,-0.04,98.8,0.74,16.1
2001,12,38.7529,40.8378,40.3303,31.3488,33.276,32.9695,1.49,96.8,0.68,14.6
2001,13,48.129,46.112,49.008,51.0419,50.0281,46.2181,-0.593333333,95.1,0.626666667,14.5
2001,14,24.3954,25.5271,19.9606,34.3686,32.9834,28.092,-0.04,98.8,0.74,16.1
2001,15,49.1855,48.4104,55.9065,35.6397,40.5125,40.1008,-0.04,98.8,0.74,16.1
2001,16,65.2914,64.2817,64.0489,67.529,69.2859,70.6789,2.283333333,90.9,1.906666667,9.1
2001,17,29.2991,34.7265,40.7056,32.5762,33.3921,28.7074,-0.04,98.8,0.74,16.1
2001,18,43.1178,40.9488,41.4595,48.165,47.6319,47.8725,-0.32,99,1.553333333,15.7
2001,19,40.1714,43.7266,49.1022,47.9324,47.5423,47.9977,1.686666667,97.2,1.543333333,12.9
2001,20,26.0788,25.8779,30.9637,64.2642,64.8816,66.1865,2.283333333,90.9,1.906666667,9.1
2001,21,30.1147,33.1211,36.5392,60.0556,59.6859,57.1975,1.686666667,97.2,1.543333333,12.9
2001,22,26.2395,32.0942,36.165,40.0258,42.7475,43.0598,1.62,95.3,1.37,11.4
2001,23,64.9754,65.507,68.2738,68.7091,68.7362,62.0181,1.083333333,92.6,1.983333333,11.9
2001,24,35.4074,36.4019,37.4868,36.9386,36.0174,35.2789,-0.04,98.8,0.74,16.1
2001,25,45.8695,46.1552,47.2029,41.2436,41.7352,38.4682,1.49,96.8,0.68,14.6
2001,26,50.8311,48.9116,53.0577,51.55,50.3067,46.8922,-0.593333333,95.1,0.626666667,14.5
2001,27,63.2533,61.0891,63.3238,75.2915,75.3903,71.5569,1.083333333,92.6,1.983333333,11.9
2001,28,58.2231,59.2195,60.0904,55.1411,53.3707,51.7234,1.62,95.3,1.37,11.4
2001,29,55.5801,49.7011,45.8853,53.7599,52.9889,47.7281,1.62,95.3,1.37,11.4
2001,30,35.4917,31.4259,27.1829,45.098,43.2335,43.0255,-0.32,99,1.553333333,15.7
2001,31,67.0179,62.8377,57.4151,55.6344,60.9482,58.279,1.62,95.3,1.37,11.4
2001,32,14.1504,19.4118,30.0524,28.2285,28.4671,32.7871,-0.32,99,1.553333333,15.7
2001,33,26.5125,27.4601,24.8998,48.6011,49.7085,48.3723,1.62,95.3,1.37,11.4
2001,34,13.8338,19.3066,24.6054,35.7301,41.5276,45.9872,1.686666667,97.2,1.543333333,12.9
2001,35,60.5587,57.8985,54.6149,74.532,74.3872,73.0421,2.283333333,90.9,1.906666667,9.1
2001,36,46.6231,43.9304,46.0934,58.3678,59.5409,55.7444,1.62,95.3,1.37,11.4
2001,37,24.2816,22.7356,25.5274,44.1237,42.8793,44.4155,1.686666667,97.2,1.543333333,12.9
2001,38,18.6389,17.7206,20.7431,19.2249,18.7394,19.3306,1.49,96.8,0.68,14.6
2001,39,14.8026,16.5221,17.4518,42.9769,46.6129,50.4724,-0.32,99,1.553333333,15.7
2001,40,20.5895,19.7612,22.2425,19.0271,18.1302,19.9122,-0.04,98.8,0.74,16.1
2001,41,21.8727,25.6627,24.4695,26.8252,30.3079,31.6685,-0.593333333,95.1,0.626666667,14.5
2001,42,36.0992,36.7148,34.9351,54.3054,54.966,54.8688,1.62,95.3,1.37,11.4
2001,43,18.4352,24.9364,27.8292,38.7814,40.4964,44.5537,1.686666667,97.2,1.543333333,12.9
2001,44,22.6327,23.7671,27.8837,26.2532,29.0426,29.3652,-0.04,98.8,0.74,16.1
2001,45,41.7634,40.7927,43.7692,47.2446,46.5443,45.6137,1.49,96.8,0.68,14.6
2001,46,49.2766,48.0216,43.4275,65.2465,64.6805,68.2218,1.62,95.3,1.37,11.4
2001,47,12.669,13.3384,20.0483,18.6764,17.6076,19.4879,1.49,96.8,0.68,14.6
2001,48,43.1324,44.3823,49.9371,63.6819,63.8839,62.4113,1.62,95.3,1.37,11.4
2001,49,40.9304,44.2306,46.573,46.5737,48.1782,46.8952,-0.32,99,1.553333333,15.7
2001,50,21.0409,22.4001,22.7553,26.9259,26.6658,26.4446,1.49,96.8,0.68,14.6
2001,51,23.1742,21.0126,27.2024,42.6931,40.341,46.2714,-0.32,99,1.553333333,15.7
2001,52,59.9478,60.3341,53.4754,61.3437,62.0905,58.0514,1.083333333,92.6,1.983333333,11.9
2001,53,29.8342,32.5408,31.0472,34.6701,35.5426,34.6706,-0.593333333,95.1,0.626666667,14.5
2001,54,11.9309,12.5361,15.233,20.1106,20.739,23.3231,-0.593333333,95.1,0.626666667,14.5
2001,55,84.2971,83.9321,82.6417,47.8174,48.7083,45.9061,1.083333333,92.6,1.983333333,11.9
2001,56,45.1452,53.778,65.2305,28.9247,31.0681,30.4524,-0.32,99,1.553333333,15.7
2001,57,49.5742,44.7368,43.4023,60.7952,59.999,61.0982,1.686666667,97.2,1.543333333,12.9
2001,58,43.0017,41.3974,42.1297,39.2034,39.6538,36.9862,-0.593333333,95.1,0.626666667,14.5
2001,59,58.0764,54.7821,48.0123,51.5945,51.5703,50.6643,1.686666667,97.2,1.543333333,12.9
2001,60,43.0984,40.6518,35.5795,48.5138,45.873,41.9878,1.49,96.8,0.68,14.6
2001,61,62.9725,62.3823,61.2461,34.9988,32.0876,31.2765,1.49,96.8,0.68,14.6
2001,62,65.4001,64.9618,57.4442,32.8066,31.8296,31.5916,1.49,96.8,0.68,14.6
2001,63,76.1345,73.0003,66.84,42.9967,43.6159,44.9513,1.686666667,97.2,1.543333333,12.9
2001,64,41.86,48.6555,51.1202,74.2341,74.0399,75.2112,2.283333333,90.9,1.906666667,9.1
2001,65,15.019,20.5455,19.8381,28.091,29.3754,32.1731,-0.32,99,1.553333333,15.7
2001,66,56.6325,61.1685,61.1463,70.7181,70.7805,70.2933,2.283333333,90.9,1.906666667,9.1
2002,1,34.3929,34.5479,39.272,50.19,50.5629,52.9939,-2.923333333,95,0.52,20.4
2002,2,53.5844,52.0029,48.5447,79.5229,80.5215,76.2418,-1.586666667,92.7,0.616666667,20.9
2002,3,58.8371,61.4751,60.7858,71.4239,64.7189,59.9568,-0.17,90.8,1.176666667,23.8
2002,4,45.8332,56.3525,62.9984,37.4812,36.5667,32.0646,-3.99,94.7,0.273333333,18.3
2002,5,58.6173,58.1799,52.7773,60.1772,59.5825,56.9795,-3.113333333,95.8,0.453333333,19.6
2002,6,65.7993,67.5382,68.8299,65.2422,65.2778,62.009,-1.073333333,91.9,0.966666667,22.1
2002,7,25.8306,27.2593,28.1301,53.0869,55.2184,56.9401,-2.596666667,93.4,0.653333333,21.6
2002,8,29.0994,30.603,35.0166,48.6047,48.605,44.8743,-2.596666667,93.4,0.653333333,21.6
2002,9,40.4905,44.3197,43.1877,52.145,52.1823,52.0433,-2.923333333,95,0.52,20.4
2002,10,15.4996,18.2848,22.2655,20.8678,20.443,21.1882,-3.99,94.7,0.273333333,18.3
2002,11,22.0165,21.7179,24.7189,29.3867,30.5095,34.4732,-3.99,94.7,0.273333333,18.3
2002,12,38.7529,40.8378,40.3303,31.3488,33.276,32.9695,-4.273333333,95.1,0.296666667,16.9
2002,13,48.129,46.112,49.008,51.0419,50.0281,46.2181,-4.913333333,95.4,0.256666667,17.7
2002,14,24.3954,25.5271,19.9606,34.3686,32.9834,28.092,-3.99,94.7,0.273333333,18.3
2002,15,49.1855,48.4104,55.9065,35.6397,40.5125,40.1008,-3.99,94.7,0.273333333,18.3
2002,16,65.2914,64.2817,64.0489,67.529,69.2859,70.6789,-1.586666667,92.7,0.616666667,20.9
2002,17,29.2991,34.7265,40.7056,32.5762,33.3921,28.7074,-3.99,94.7,0.273333333,18.3
2002,18,43.1178,40.9488,41.4595,48.165,47.6319,47.8725,-2.596666667,93.4,0.653333333,21.6
2002,19,40.1714,43.7266,49.1022,47.9324,47.5423,47.9977,-2.923333333,95,0.52,20.4
2002,20,26.0788,25.8779,30.9637,64.2642,64.8816,66.1865,-1.586666667,92.7,0.616666667,20.9
2002,21,30.1147,33.1211,36.5392,60.0556,59.6859,57.1975,-2.923333333,95,0.52,20.4
2002,22,26.2395,32.0942,36.165,40.0258,42.7475,43.0598,-3.113333333,95.8,0.453333333,19.6
2002,23,64.9754,65.507,68.2738,68.7091,68.7362,62.0181,-1.073333333,91.9,0.966666667,22.1
2002,24,35.4074,36.4019,37.4868,36.9386,36.0174,35.2789,-3.99,94.7,0.273333333,18.3
2002,25,45.8695,46.1552,47.2029,41.2436,41.7352,38.4682,-4.273333333,95.1,0.296666667,16.9
2002,26,50.8311,48.9116,53.0577,51.55,50.3067,46.8922,-4.913333333,95.4,0.256666667,17.7
2002,27,63.2533,61.0891,63.3238,75.2915,75.3903,71.5569,-1.073333333,91.9,0.966666667,22.1
2002,28,58.2231,59.2195,60.0904,55.1411,53.3707,51.7234,-3.113333333,95.8,0.453333333,19.6
2002,29,55.5801,49.7011,45.8853,53.7599,52.9889,47.7281,-3.113333333,95.8,0.453333333,19.6
2002,30,35.4917,31.4259,27.1829,45.098,43.2335,43.0255,-2.596666667,93.4,0.653333333,21.6
2002,31,67.0179,62.8377,57.4151,55.6344,60.9482,58.279,-3.113333333,95.8,0.453333333,19.6
2002,32,14.1504,19.4118,30.0524,28.2285,28.4671,32.7871,-2.596666667,93.4,0.653333333,21.6
2002,33,26.5125,27.4601,24.8998,48.6011,49.7085,48.3723,-3.113333333,95.8,0.453333333,19.6
2002,34,13.8338,19.3066,24.6054,35.7301,41.5276,45.9872,-2.923333333,95,0.52,20.4
2002,35,60.5587,57.8985,54.6149,74.532,74.3872,73.0421,-1.586666667,92.7,0.616666667,20.9
2002,36,46.6231,43.9304,46.0934,58.3678,59.5409,55.7444,-3.113333333,95.8,0.453333333,19.6
2002,37,24.2816,22.7356,25.5274,44.1237,42.8793,44.4155,-2.923333333,95,0.52,20.4
2002,38,18.6389,17.7206,20.7431,19.2249,18.7394,19.3306,-4.273333333,95.1,0.296666667,16.9
2002,39,14.8026,16.5221,17.4518,42.9769,46.6129,50.4724,-2.596666667,93.4,0.653333333,21.6
2002,40,20.5895,19.7612,22.2425,19.0271,18.1302,19.9122,-3.99,94.7,0.273333333,18.3
2002,41,21.8727,25.6627,24.4695,26.8252,30.3079,31.6685,-4.913333333,95.4,0.256666667,17.7
2002,42,36.0992,36.7148,34.9351,54.3054,54.966,54.8688,-3.113333333,95.8,0.453333333,19.6
2002,43,18.4352,24.9364,27.8292,38.7814,40.4964,44.5537,-2.923333333,95,0.52,20.4
2002,44,22.6327,23.7671,27.8837,26.2532,29.0426,29.3652,-3.99,94.7,0.273333333,18.3
2002,45,41.7634,40.7927,43.7692,47.2446,46.5443,45.6137,-4.273333333,95.1,0.296666667,16.9
2002,46,49.2766,48.0216,43.4275,65.2465,64.6805,68.2218,-3.113333333,95.8,0.453333333,19.6
2002,47,12.669,13.3384,20.0483,18.6764,17.6076,19.4879,-4.273333333,95.1,0.296666667,16.9
2002,48,43.1324,44.3823,49.9371,63.6819,63.8839,62.4113,-3.113333333,95.8,0.453333333,19.6
2002,49,40.9304,44.2306,46.573,46.5737,48.1782,46.8952,-2.596666667,93.4,0.653333333,21.6
2002,50,21.0409,22.4001,22.7553,26.9259,26.6658,26.4446,-4.273333333,95.1,0.296666667,16.9
2002,51,23.1742,21.0126,27.2024,42.6931,40.341,46.2714,-2.596666667,93.4,0.653333333,21.6
2002,52,59.9478,60.3341,53.4754,61.3437,62.0905,58.0514,-1.073333333,91.9,0.966666667,22.1
2002,53,29.8342,32.5408,31.0472,34.6701,35.5426,34.6706,-4.913333333,95.4,0.256666667,17.7
2002,54,11.9309,12.5361,15.233,20.1106,20.739,23.3231,-4.913333333,95.4,0.256666667,17.7
2002,55,84.2971,83.9321,82.6417,47.8174,48.7083,45.9061,-1.073333333,91.9,0.966666667,22.1
2002,56,45.1452,53.778,65.2305,28.9247,31.0681,30.4524,-2.596666667,93.4,0.653333333,21.6
2002,57,49.5742,44.7368,43.4023,60.7952,59.999,61.0982,-2.923333333,95,0.52,20.4
2002,58,43.0017,41.3974,42.1297,39.2034,39.6538,36.9862,-4.913333333,95.4,0.256666667,17.7
2002,59,58.0764,54.7821,48.0123,51.5945,51.5703,50.6643,-2.923333333,95,0.52,20.4
2002,60,43.0984,40.6518,35.5795,48.5138,45.873,41.9878,-4.273333333,95.1,0.296666667,16.9
2002,61,62.9725,62.3823,61.2461,34.9988,32.0876,31.2765,-4.273333333,95.1,0.296666667,16.9
2002,62,65.4001,64.9618,57.4442,32.8066,31.8296,31.5916,-4.273333333,95.1,0.296666667,16.9
2002,63,76.1345,73.0003,66.84,42.9967,43.6159,44.9513,-2.923333333,95,0.52,20.4
2002,64,41.86,48.6555,51.1202,74.2341,74.0399,75.2112,-1.586666667,92.7,0.616666667,20.9
2002,65,15.019,20.5455,19.8381,28.091,29.3754,32.1731,-2.596666667,93.4,0.653333333,21.6
2002,66,56.6325,61.1685,61.1463,70.7181,70.7805,70.2933,-1.586666667,92.7,0.616666667,20.9
2003,1,34.3929,34.5479,39.272,50.19,50.5629,52.9939,0.04,97.4,0.443333333,19
2003,2,53.5844,52.0029,48.5447,79.5229,80.5215,76.2418,-2.6,92.5,0.46,16
2003,3,58.8371,61.4751,60.7858,71.4239,64.7189,59.9568,0.493333333,94.2,1.26,20.8
2003,4,45.8332,56.3525,62.9984,37.4812,36.5667,32.0646,-1.156666667,98,0.503333333,19.2
2003,5,58.6173,58.1799,52.7773,60.1772,59.5825,56.9795,-1.803333333,96.5,0.38,17
2003,6,65.7993,67.5382,68.8299,65.2422,65.2778,62.009,-1.243333333,93.8,0.766666667,18.4
2003,7,25.8306,27.2593,28.1301,53.0869,55.2184,56.9401,-0.07,97.8,0.853333333,21.1
2003,8,29.0994,30.603,35.0166,48.6047,48.605,44.8743,-0.07,97.8,0.853333333,21.1
2003,9,40.4905,44.3197,43.1877,52.145,52.1823,52.0433,0.04,97.4,0.443333333,19
2003,10,15.4996,18.2848,22.2655,20.8678,20.443,21.1882,-1.156666667,98,0.503333333,19.2
2003,11,22.0165,21.7179,24.7189,29.3867,30.5095,34.4732,-1.156666667,98,0.503333333,19.2
2003,12,38.7529,40.8378,40.3303,31.3488,33.276,32.9695,-1.516666667,97.7,0.26,17.2
2003,13,48.129,46.112,49.008,51.0419,50.0281,46.2181,-3.23,96.6,0.236666667,16.6
2003,14,24.3954,25.5271,19.9606,34.3686,32.9834,28.092,-1.156666667,98,0.503333333,19.2
2003,15,49.1855,48.4104,55.9065,35.6397,40.5125,40.1008,-1.156666667,98,0.503333333,19.2
2003,16,65.2914,64.2817,64.0489,67.529,69.2859,70.6789,-2.6,92.5,0.46,16
2003,17,29.2991,34.7265,40.7056,32.5762,33.3921,28.7074,-1.156666667,98,0.503333333,19.2
2003,18,43.1178,40.9488,41.4595,48.165,47.6319,47.8725,-0.07,97.8,0.853333333,21.1
2003,19,40.1714,43.7266,49.1022,47.9324,47.5423,47.9977,0.04,97.4,0.443333333,19
2003,20,26.0788,25.8779,30.9637,64.2642,64.8816,66.1865,-2.6,92.5,0.46,16
2003,21,30.1147,33.1211,36.5392,60.0556,59.6859,57.1975,0.04,97.4,0.443333333,19
2003,22,26.2395,32.0942,36.165,40.0258,42.7475,43.0598,-1.803333333,96.5,0.38,17
2003,23,64.9754,65.507,68.2738,68.7091,68.7362,62.0181,-1.243333333,93.8,0.766666667,18.4
2003,24,35.4074,36.4019,37.4868,36.9386,36.0174,35.2789,-1.156666667,98,0.503333333,19.2
2003,25,45.8695,46.1552,47.2029,41.2436,41.7352,38.4682,-1.516666667,97.7,0.26,17.2
2003,26,50.8311,48.9116,53.0577,51.55,50.3067,46.8922,-3.23,96.6,0.236666667,16.6
2003,27,63.2533,61.0891,63.3238,75.2915,75.3903,71.5569,-1.243333333,93.8,0.766666667,18.4
2003,28,58.2231,59.2195,60.0904,55.1411,53.3707,51.7234,-1.803333333,96.5,0.38,17
2003,29,55.5801,49.7011,45.8853,53.7599,52.9889,47.7281,-1.803333333,96.5,0.38,17
2003,30,35.4917,31.4259,27.1829,45.098,43.2335,43.0255,-0.07,97.8,0.853333333,21.1
2003,31,67.0179,62.8377,57.4151,55.6344,60.9482,58.279,-1.803333333,96.5,0.38,17
2003,32,14.1504,19.4118,30.0524,28.2285,28.4671,32.7871,-0.07,97.8,0.853333333,21.1
2003,33,26.5125,27.4601,24.8998,48.6011,49.7085,48.3723,-1.803333333,96.5,0.38,17
2003,34,13.8338,19.3066,24.6054,35.7301,41.5276,45.9872,0.04,97.4,0.443333333,19
2003,35,60.5587,57.8985,54.6149,74.532,74.3872,73.0421,-2.6,92.5,0.46,16
2003,36,46.6231,43.9304,46.0934,58.3678,59.5409,55.7444,-1.803333333,96.5,0.38,17
2003,37,24.2816,22.7356,25.5274,44.1237,42.8793,44.4155,0.04,97.4,0.443333333,19
2003,38,18.6389,17.7206,20.7431,19.2249,18.7394,19.3306,-1.516666667,97.7,0.26,17.2
2003,39,14.8026,16.5221,17.4518,42.9769,46.6129,50.4724,-0.07,97.8,0.853333333,21.1
2003,40,20.5895,19.7612,22.2425,19.0271,18.1302,19.9122,-1.156666667,98,0.503333333,19.2
2003,41,21.8727,25.6627,24.4695,26.8252,30.3079,31.6685,-3.23,96.6,0.236666667,16.6
2003,42,36.0992,36.7148,34.9351,54.3054,54.966,54.8688,-1.803333333,96.5,0.38,17
2003,43,18.4352,24.9364,27.8292,38.7814,40.4964,44.5537,0.04,97.4,0.443333333,19
2003,44,22.6327,23.7671,27.8837,26.2532,29.0426,29.3652,-1.156666667,98,0.503333333,19.2
2003,45,41.7634,40.7927,43.7692,47.2446,46.5443,45.6137,-1.516666667,97.7,0.26,17.2
2003,46,49.2766,48.0216,43.4275,65.2465,64.6805,68.2218,-1.803333333,96.5,0.38,17
2003,47,12.669,13.3384,20.0483,18.6764,17.6076,19.4879,-1.516666667,97.7,0.26,17.2
2003,48,43.1324,44.3823,49.9371,63.6819,63.8839,62.4113,-1.803333333,96.5,0.38,17
2003,49,40.9304,44.2306,46.573,46.5737,48.1782,46.8952,-0.07,97.8,0.853333333,21.1
2003,50,21.0409,22.4001,22.7553,26.9259,26.6658,26.4446,-1.516666667,97.7,0.26,17.2
2003,51,23.1742,21.0126,27.2024,42.6931,40.341,46.2714,-0.07,97.8,0.853333333,21.1
2003,52,59.9478,60.3341,53.4754,61.3437,62.0905,58.0514,-1.243333333,93.8,0.766666667,18.4
2003,53,29.8342,32.5408,31.0472,34.6701,35.5426,34.6706,-3.23,96.6,0.236666667,16.6
2003,54,11.9309,12.5361,15.233,20.1106,20.739,23.3231,-3.23,96.6,0.236666667,16.6
2003,55,84.2971,83.9321,82.6417,47.8174,48.7083,45.9061,-1.243333333,93.8,0.766666667,18.4
2003,56,45.1452,53.778,65.2305,28.9247,31.0681,30.4524,-0.07,97.8,0.853333333,21.1
2003,57,49.5742,44.7368,43.4023,60.7952,59.999,61.0982,0.04,97.4,0.443333333,19
2003,58,43.0017,41.3974,42.1297,39.2034,39.6538,36.9862,-3.23,96.6,0.236666667,16.6
2003,59,58.0764,54.7821,48.0123,51.5945,51.5703,50.6643,0.04,97.4,0.443333333,19
2003,60,43.0984,40.6518,35.5795,48.5138,45.873,41.9878,-1.516666667,97.7,0.26,17.2
2003,61,62.9725,62.3823,61.2461,34.9988,32.0876,31.2765,-1.516666667,97.7,0.26,17.2
2003,62,65.4001,64.9618,57.4442,32.8066,31.8296,31.5916,-1.516666667,97.7,0.26,17.2
2003,63,76.1345,73.0003,66.84,42.9967,43.6159,44.9513,0.04,97.4,0.443333333,19
2003,64,41.86,48.6555,51.1202,74.2341,74.0399,75.2112,-2.6,92.5,0.46,16
2003,65,15.019,20.5455,19.8381,28.091,29.3754,32.1731,-0.07,97.8,0.853333333,21.1
2003,66,56.6325,61.1685,61.1463,70.7181,70.7805,70.2933,-2.6,92.5,0.46,16
2004,1,34.3929,34.5479,39.272,50.19,50.5629,52.9939,0.53,87.6,0.806666667,17.6
2004,2,53.5844,52.0029,48.5447,79.5229,80.5215,76.2418,0.98,84.1,1.236666667,16.3
2004,3,58.8371,61.4751,60.7858,71.4239,64.7189,59.9568,2.273333333,85.3,1.913333333,23
2004,4,45.8332,56.3525,62.9984,37.4812,36.5667,32.0646,1.433333333,88,0.376666667,19.1
2004,5,58.6173,58.1799,52.7773,60.1772,59.5825,56.9795,0.2,86.6,0.74,15.1
2004,6,65.7993,67.5382,68.8299,65.2422,65.2778,62.009,1.503333333,84.7,1.596666667,19.6
2004,7,25.8306,27.2593,28.1301,53.0869,55.2184,56.9401,1.563333333,88.2,1.126666667,20.9
2004,8,29.0994,30.603,35.0166,48.6047,48.605,44.8743,1.563333333,88.2,1.126666667,20.9
2004,9,40.4905,44.3197,43.1877,52.145,52.1823,52.0433,0.53,87.6,0.806666667,17.6
2004,10,15.4996,18.2848,22.2655,20.8678,20.443,21.1882,1.433333333,88,0.376666667,19.1
2004,11,22.0165,21.7179,24.7189,29.3867,30.5095,34.4732,1.433333333,88,0.376666667,19.1
2004,12,38.7529,40.8378,40.3303,31.3488,33.276,32.9695,1.216666667,86.8,0.336666667,16.6
2004,13,48.129,46.112,49.008,51.0419,50.0281,46.2181,-1.176666667,86.4,0.356666667,15.7
2004,14,24.3954,25.5271,19.9606,34.3686,32.9834,28.092,1.433333333,88,0.376666667,19.1
